mastrojanni,マストロヤンニ,Mastroianni,0
rocchetta,ロッケッタ,Rokketta,0
pertimali,ペルティマリ,Perutimari,0
onfuroncotetidot,コトティド,Kototido,0
nabuchodonosor,ナビュコドノゾール,Navi ~Yu codon Roh Orres,0
caillou,ポムロール,Pomerol,0
schola,スコラ,Scola,0
balocchi,バロッキ,Barocci,0
vernon,ヴェルノン,Vernon,1
moon,ジョン,John,0
redigaffi,レディガッフィ,Redigaffi,1
lavignone,ラヴィニョーネ,Ravu~inyone,0
tama,タマ,Tama,1
conosurcabernetsauvignonvarietal,ソーヴィニヨンヴァラエタル,Sauvignon varietal,0
salus,セーラス,Serasu,0
cru,ケール,Kale,0
elena,エレーナ,Elena,1
anjoli,アンジョリ,Anjoly,0
bebe,ベベ,Bebe,1
sra,テラ,Terra,0
jumping,ジャンピング,Jumping,1
lello,レロ,Lero,0
tbianco,ビアンコ,Bianco,0
bussola,ブッソーラ,Bussola,1
eroica,イカ,Squid,0
granito,グラニート,Guranito,0
justino,ジャスティノ,Justy Roh,0
rita,リータ,Rita,1
vin,シン,Singh,0
carraia,カッライア,Karraia,0
ventura,ベントゥーラ,Ventura,1
caillou,クロ,Black,0
buruno,ブリュノ,Bruneau,0
hipperia,イペリア,Iperia,0
tropical,トロピカル,Tropical,1
trockenbeerenauslese,アウスレーゼ,Auslese,0
gaja,スガ,Suga,0
accomasso,アッコマッソ,Akkomasso,0
nona,ノナ,Nona,1
magnifico,マグニフィコ,Magnifico,1
aldeno,アルデーノ,Arudeno,0
buon,ブオン,Buon,1
noir,オードリー,Audrey,0
marcarini,マルカリーニ,Marukarini,0
cima,シーマ,Cima,1
sudisfa,スディスファ,Sudisufa,0
methodo,メトド,Metodo,0
mandriolo,マンドリオーロ,Mandorioro,0
chandon,モエシャンドン,Moet Chandon,0
falo,ロ,Russia,0
pignoletto,ボルトロッティ,Bolt Lotti,0
redwood,レッド,Red,0
ducru,ル,Le,0
ratzenberger,レ,Le,0
rufete,ルフェッテ,Rufette,0
barbera,バルベーラ,Barbera,1
bergbieten,ベルビテン,Berubiten,0
di,イ,Yi,0
bru,グートルブ,Gutorubu,0
sassicaia,サシカイア,Sashikaia,0
pe,アールペーペ,Arupepe,0
campure,カンプーレ,Kanpure,0
rentennano,レンテンナノ,Renten'nano,0
vesevo,ヴェゼーヴォ,Vu~ezevu~o,0
coddington,コディントン,Coddington,1
dedicato,デジカート,Dejikato,0
dagala,ダガラ,Dagara,0
panigon,パニゴン,Panigon,1
grilli,グリッリ,Grilli,1
keokeo,ケオケオ,Keokeo,1
millegimato,ミッレジマート,Mirrejimato,0
morio,モリオ,Morio,1
dorlean,ドルレアン,D'Orleans,0
tour,ラトゥール,Latour,0
nobile,ノヴィレ,Novu~ire,0
caravan,キャラバン,Caravan,1
kapi,カピ,Kapi,1
emotion,ピノ,Pino,0
leon,レオン,Leon,1
fosilni,フォシリニ,Foshirini,0
nicasia,ニカシア,Nikashia,0
nagnum,マグナム,Magnum,0
qupe,クペ,Coupet,0
chacra,チャクラ,Chakra,0
domini,ミニ,Mini,0
mago,マゴ,Mago,1
regina,レジーナ,Regina,1
fruttaio,フルッタイオ,Furuttaio,0
dabruzzo,グランサッソ,Gran Sasso,0
calamuri,ムリ,Muri,0
sassella,サセッラ,Saserra,0
torrigiani,トッリジャーニ,Torrijani,0
brut,マルグリットブリュット,Marguerite Brut,0
bearwallow,ベアワロー,Beawaro,0
fruit,プティ,Petit,0
caney,キャネー,Kyane,0
le,ロレ,Rolle,0
noir,ペルドリ,Perudori,0
fauri,ウリ,Uri,0
villabellini,ヴィッラベッリーニ,Villa Bellini,0
querciabella,クルチャベッラ,Kuruchaberra,0
marzocco,マルゾッコ,Marzocco,1
yeatman,イートマン,Itoman,0
tesson,テッソン,Tesson,1
amalthea,アマルテア,Amalthea,1
lago,ラーゴ,Lago,1
mirone,ミローネ,Mirone,1
rei,レイ,Ray,0
alexandra,アレクサンドラ,Alexandra,1
presse,プレッセ,Puresse,0
coeur,アルコール,Alcohol,0
midi,ミディ,Midi,1
brancatelli,ブランカテッリ,Burankaterri,0
coili,ウリ,Uri,0
alle,レ,Le,0
audran,オードラン,Audran,1
atkinson,アトキンソン,Atkinson,1
nera,ローザネーラ,Rozanera,0
giscomo,コモ,Como,0
groebe,グレーベ,Grebe,0
koko,テココ,Tekoko,0
madloba,マドロバ,Madoroba,0
lumiere,プレ,Pre,0
cuma,クマ,Bear,0
mareshal,マレシャル,Marechal,0
xalandrea,サランドレア,Sarandorea,0
studio,ストゥーディオ,Suto~udio,0
brunesco,ネスコ,UNESCO,0
blanches,ブランシェ,Blanche,0
ferae,フェラエ,Ferae,1
arrayan,アラヤン,Arrayan,1
sughere,スーゲレ,Sugere,0
margot,マルゴット,Margot,1
fleurie,ペリエール,Perrieres,0
pisoni,ピゾーニ,Pizoni,0
satz,グロッサーサッツ,Grosser Sats,0
martinsancho,マルティンサンチョ,Martin Sancho,0
retiche,レティケ,Retike,0
rulo,メルロー,Merlot,0
grano,グラーノ,Grano,1
demerara,デメララ,Demerara,1
querciarossa,デッロザ,Derroza,0
fontdi,フォントディ,Font di,0
fonbrauge,マグレ,Dumb luck,0
mascalese,マスカレーゼ,Masukareze,0
amandorlato,アマンドラート,Almond alert,0
jose,ホセ,Jose,1
dopo,ドーポ,Dopo,1
vivera,ヴィヴェラ,Vu~ivu~era,0
robin,ロビン,Robin,1
miolo,ミオーロ,Mioro,0
langelier,ランジェリエ,Ranjerie,0
nardou,ナルドー,Nardo,0
pellada,ペラーダ,Perada,0
julia,ジュリア,Julia,1
saperavi,サペラヴィ,Saperavu~i,0
lvnae,ルナエ,Runae,0
veli,ヴェーリ,Vu~eri,0
pouillon,ヴィニュロン,Vu~inyuron,0
bianco,ビアンコ,Bianco,1
busca,スカ,Ska,0
lelievre,レ,Le,0
mastcimarossa,シマロッサ,Shimarossa,0
dovigo,ドヴィーゴ,Dovu~igo,0
gravina,グラヴィーナ,Gravina,1
basarin,バサリン,Basarin,1
amatista,アマティスタ,Amatista,1
sattacosta,サッタ,Sutter,0
montelena,モンテレーナ,Monterena,0
muri,ムリ,Muri,1
vasheron,ヴァシュロン,Vacheron,0
funtana,マルキファンターナ,Marquis fan Turner,0
ferrarri,フェッラーリ,Ferrari,0
ninive,ニニーヴェ,Ninivu~e,0
madonna,マドンナ,Madonna,1
kura,クラ,Kula,0
orsola,オルゾーラ,Oruzora,0
dalmau,ダルマウ,Dalmau,1
valori,ヴァロリ,Vu~arori,0
racke,ラッケ,Rakke,0
chenine,シェニン,Shenin,0
kaori,カオリ,Kaori,1
ile,イレ,Toilets,0
gazur,ガズール,Gazuru,0
marinacci,マリナッチ,Marinatchi,0
layon,レイヨン,Rayon,0
barovier,バロヴィエ,Barovu~ie,0
cotetidot,プチット,Puchitto,0
saintauriol,トリオル,Torioru,0
infini,アンフィニー,Infini over,0
scopeto,スコペート,Sukopeto,0
montelliana,モンテリアーナ,Monte Rihanna,0
depire,デピレ,Depire,1
macchia,マッキア,Macchia,1
morantin,ペティアン,Petian,0
serafino,セラフィーノ,Serafino,1
botani,ボターニ,Botani,1
mano,マノ,Mano,1
lagosta,ラゴスタ,Ragosuta,0
vergine,ヴェルジネ,Vu~erujine,0
etichetta,エチケッタ,Echiketta,0
calo,カロ,Caro,0
safran,サフラン,Saffron,0
mount,フトン,Futon,0
colvecchio,コルヴェッキオ,Coll Vecchio,0
stellato,ステッラート,Suterrato,0
vette,ヴェッテ,Vu~ette,0
ugolai,ウゴライア,Ugoraia,0
quaglia,リア,Rear,0
monacesca,モナチェスカ,Monachesuka,0
zede,ゼデ,Ze de,0
les,クラッセ,Classe,0
calissano,カリサーノ,Karisano,0
grainhubel,グラインヒューベル,Grinding Hugh Bell,0
protocol,プロトコル,Protocol,1
chandon,エシャンドン,Et Chandon,0
sonnalta,ソナルタ,Sonaruta,0
prunotto,プルノット,Purunotto,0
pitrou,ピトル,Pitoru,0
dedicato,デディカート,Dedikato,0
frizzante,フリザンテ,Furizante,0
romano,ロマーノ,Romano,1
calepino,カレピーノ,Karepino,0
cru,グランクリュ,Grand Cru,0
naturale,ナチュラーレ,Nachurare,0
pali,パリ,Paris,0
bo,ボー,Bo,1
viva,ビバ,Biba,0
vimioso,ヴィミオーゾ,Vu~imiozo,0
daniele,ダニエーレ,Daniele,1
cambon,シャトーカンボン,Chateau Cambon,0
sogevinus,ソジェヴィヌス,Sojevu~inusu,0
masieri,マシェリ,Masheri,0
ermete,エルメーテ,Erumete,0
takizawa,タキザワ,Takizawa,1
piedirosso,ピエディロッソ,Piedi Rosso,0
coribante,コリバンテ,Koribante,0
casteggio,カステッジョ,Kasutejjo,0
olpaio,オルパイオ,Orupaio,0
leoni,レオーニ,Leoni,1
perlato,ペルラート,Perurato,0
pre,プレ,Pre,1
deperi,デペリ,Deperi,1
excelusa,エクセルーザ,Ekuseruza,0
capron,カプロン,Caproic,0
carbone,カルボーネ,Carbone,1
couodroy,クドロ,Kudoro,0
floarea,フローレア,Furorea,0
valdivieso,バルディビエソ,Barudibieso,0
got,エゴット,Egotto,0
giorgio,ジョルジオ,Giorgio,1
berdugo,ベルドゥゴ,Berudo~ugo,0
prisse,フィッセ,Fisse,0
atauta,アタウタ,Atauta,1
salmon,サーモン,Salmon,1
pape,フェ,Fe,0
senhora,セニョーラ,Senora,0
buccella,ブッチェラ,Butchera,0
cran,クラン,Clan,0
duva,デューヴァ,De~yuvu~a,0
bonne,ボネ,Bonnet,0
elvio,ネッビオーロ,Nebbiolo,0
reheingau,ラインガウ,Rheingau,0
olivier,テリー,Terry,0
reserve,セレ,Ceret,0
bubo,ブボ,Breakfast Bo,0
siroe,シロエ,Siloe,0
querciolo,クエルチョーロ,Kueruchoro,0
toscano,トスカーノビアンコ,Toss Cano Bianco,0
eclano,デクラーノ,Dekurano,0
debuc,ドビュック,Dobyukku,0
costadoro,コスタドーロ,Kosutadoro,0
bartoli,トリ,Birds,0
soutiran,スティラン,Sutiran,0
pacina,パーチナ,Pachina,0
drei,レイ,Ray,0
quemado,ケマド,Kemado,0
briccotondo,ブリッコトンド,Flirts Tondo,0
kaoru,ハイボール,Highball,0
caruso,カルーソ,Caruso,1
quinto,クイント,Quint,0
sovrano,ソブラーノ,Soburano,0
puiatti,プイアッティ,Puiatti,1
penelope,ペネロペ,Penelope,1
salentino,サレンティーノ,Salentino,1
le,プレ,Pre,0
marius,マリウス,Marius,1
carmenere,レ,Le,0
lisa,リサ,Lissa,0
primamateria,プリママテリア,Prima Materia,0
coloma,コロマ,Coloma,1
rene,ルネ,Rene,1
fontanavigna,フォンターナヴィーニャ,Fontana Vee Nha,0
laurens,ロレンス,Lawrence,0
montalbera,モンタルベラ,Montarubera,0
jema,イエマ,Iema,0
ippolito,イッポーリト,Ipporito,0
rausan,ローザン,Lauzun,0
rose,ロゼ,Rose,1
duecuori,ドゥエクオーリ,Do~uekuori,0
nvmorton,トン,Ton,0
scaligeri,スカリージェリ,Scully Jeri,0
avola,ダヴォラ,Davu~ora,0
pere,ペレ,Pele,0
gattera,ブリッコガッテーラ,Flirts Gallura Thera,0
marugale,マルガーレ,Marugare,0
buisson,ブイッソン,Buisson,1
piccini,ピッチーニ,Piccinni,0
inperial,アンペリアル,Imperial,0
sopra,ソプラ,Sopra,1
capatosta,カパトスタ,Kapatosuta,0
found,ファウンド,Found,1
kingsburygoldmhainbaraille,メインバライル,Main rose Il,0
salluvi,サッルヴィ,Sarruvu~i,0
amuour,アムール,Amurskaya,0
verdignan,ヴェルディニャン,Verdi Nyan,0
bottega,ボッテガ,Bottega,1
legado,レガド,Legado,1
dalla,ダラ,Dara,0
joel,ボージョレ,Beaujolais,0
kvaliti,クヴァリティ,Kuvu~ariti,0
danzante,ダンザンテ,Danzante,1
furor,フロー,Flow,0
chardonnay,マニャン,Magnin,0
laccento,ラチェント,Rachento,0
regnie,レニエ,Regnier,0
stefano,ステーファノ,Stefano,1
valdobbiadene,ヴァルドッビアーデネ,Valdobbiadene,1
ponka,ポンカ,Ponca,0
cigarron,ガロン,Gallon,0
disore,ディゾレ,Dizore,0
cardellino,カルデッリーノ,Karuderrino,0
pervini,ペルヴィニ,Peruvu~ini,0
arman,アルマン,Armand,0
battita,バッティスタ,Battista,0
carignano,カリニャーノ,Carignano,1
verre,レ,Le,0
boudoriotte,ブードリオット,Budoriotto,0
ponnelle,レ,Le,0
salasar,サラ,Sara,0
montsarra,サラ,Sara,0
bourgueil,ピエール,Pierre,0
mocho,モチョ,Mocho,1
chaptier,インヴィターレ,In'vu~itare,0
marsella,マルセッラ,Maruserra,0
jonata,ホナタ,Honata,0
timorasso,ティモラッソ,Timorasso,1
pacific,パシフィック,Pacific,1
stella,ステッラ,Stella,1
sigille,コンフレリ,Konfureri,0
mise,テゼ,Teze,0
vina,マリーナ,Marina,0
ama,アマ,Flax,0
secondesimon,シモン,Simon,0
cataluna,カタルーニャ,Catalonia,0
nicola,ニコラ,Nicola,1
scandiano,スカンディアーノ,Scandiano,1
balon,バロン,Barron,0
ferre,レ,Le,0
reserva,レゼルヴァ,Reserva,1
classicocaroncole,バロンコレ,Baronkore,0
zapata,カテナサパータ,Katenasapata,0
scansano,ディスカンサーノ,Disukansano,0
fruits,キリッ,Kiritsu,0
ambiente,アンビエンテ,Ambiente,1
oterra,テラ,Terra,0
siegerebe,シーガレーベ,Shigarebe,0
iradei,イラデイ,Iradei,1
kaze,カゼ,Cold,0
portale,ポルターレ,Portalet,0
santomaso,サントマソ,Santomaso,1
magnifica,マグニフィカ,Magnifica,1
vino,ヴィノ,Vino,1
euke,エウケ,Euke,1
lenardo,レナルド,Renarudo,0
sidus,シダス,Begin to do,0
weinhaus,ヴァインハウズ,Vine Howes,0
tre,トレ,Torre,0
canada,カナダ,Canada,1
inciucio,インクイキオ,Inkuikio,0
choko,チョーコ,Choko,1
vegasicilia,リア,Rear,0
fonsecas,フォンセカ,Fonseca,0
pupitre,ピュピトレ,Pyupitore,0
laiguier,マジエール,Maizieres,0
krotenbrunnen,クレーテンブルネン,Clay Ten Bull nen,0
entre,レ,Le,0
soranna,ソランナ,Soran'na,0
base,バーゼ,Varde,0
cucco,クッコ,Kukko,0
ribo,リボ,Ribonucleic,0
maghani,マガニ,Magani,0
brut,ブリュッテル,Buryutteru,0
chatolet,シャトレ,Chatelet,0
vieille,フーリエ,Fourier,0
gamma,ガンマ,Gamma,1
alikante,カンテ,Cante,0
david,ドンダビ,Dondabi,0
oltesse,オルテッセ,Orutesse,0
bocca,ボッカ,Bocca,1
haiku,ハイク,Hike,0
marojallia,マロジャリア,Marojaria,0
ornerraia,オルネライア,Oruneraia,0
fuligni,フリーニ,Furini,0
taupenot,プレゼント,Present,0
terra,テーラ,Thera,0
giallo,ジャッロ,Jarro,0
testa,テスタ,Testa,1
poggerino,ポッジェリーノ,Pojjerino,0
carchelo,カルチェッロ,Karucherro,0
melodia,メロディア,Melodia,1
santandrea,サンタンドレア,Sant'Andrea,0
collecsion,コレクシオン,Co Rekushion,0
you,ソウ,So,0
foli,フォーリー,Foley,0
antano,アンターニョ,Antanyo,0
celasuolo,チェラズオーロ,Cherazuoro,0
giurfo,ジュルフォ,Jurufo,0
pira,ピラ,Pila,0
nova,ノーヴァ,Nova,1
petitechapelle,シャペレ,Shapere,0
nere,ネレ,Nere,1
tentudia,テントゥディア,Tento~udia,0
cotto,コット,Cot,0
suvereto,ランポティーノスベレート,Rangpo Martino suberate,0
mondo,モンド,Mond,0
du,ドゥ,De,0
kilchoman,キルホーマン,Kiruhoman,0
qualita,クアリータ,Kuarita,0
tabernero,タベルネロ,Taberunero,0
societe,ソシエテ,Societe,1
strologo,ストロロゴ,Sutororogo,0
sweet,クーテ,Kute,0
commanderie,コマンデリ,Komanderi,0
willunga,ウィランガ,U~iranga,0
pumo,プーモ,Pumo,1
chevetree,シュヴェトレ,Shuvu~etore,0
greppicante,グレッピカンテ,Gureppikante,0
frere,モレ,Moret,0
cali,カーリ,Cagli,0
lauro,メルロー,Merlot,0
penalva,ペナルヴァ,Penaruvu~a,0
poyferre,ポワフェレ,Powafere,0
domaine,ドメイネ,Domeine,0
narbantons,ナルバントン,Narubanton,0
restake,レスタケ,Resutake,0
eneo,エネオ,Eneo,1
amado,アマド,Amado,1
scirus,スチルス,Stylus,0
auslese,トロッケンベーレンアウスレーゼ,Trockenbeerenauslese,0
toscana,ナ,Na,0
bellenda,ベッレンダ,Berrenda,0
paso,パソ,Paso,1
euli,エウーリ,Euri,0
kurakake,クラカケ,Saddle,0
vivan,ヴィヴァン,Vivin,0
norapon,ノラポン,Norapon,1
limitada,リミタダ,Rimitada,0
valpolicella,クインタレッリ,Quintarelli,0
cielo,チェッロ,Cerro,0
nittardi,ニッタルディ,Nittarudi,0
calabretta,カラブレッタ,Karaburetta,0
della,ヴァルポリチェッラ,Valpolicella,0
giano,ギアーノ,Giano,1
superiore,リオーレ,Riore,0
ribera,リヴェラ,Rivera,0
nu,ヌー,Gnu,0
niero,ニエロ,Niero,1
illa,ヴィラ,Villa,0
canova,カノーヴァ,Canova,1
aubie,オリヴィエ,Olivier,0
tzingana,ツィンガナ,Tsu~ingana,0
nostra,ノストラ,Nostra,1
centopercento,チェントペルチェント,Cento Peltier cement,0
moulin,ムーリン,Murin,0
saint,プランティ,Planty,0
maximin,マクシミン,Maximin,1
cambria,マリア,Maria,0
lune,リュネ,Lugne Hotel,0
rocchette,ロッケッテ,Rokkette,0
scopetani,スコペターニ,Sukopetani,0
telephone,テレフォン,Telephone,1
coma,コマ,Coma,1
rolona,ロローナ,Rorona,0
fontana,タナ,Tannat,0
duluc,デュリュック,Du Luc,0
hacienda,ハシエンダ,Hacienda,1
giorno,ヴィーノ,Vino,0
label,バルベーラ,Barbera,0
vocato,ヴォカート,Vu~okato,0
paso,ソ,Seo,0
zezen,ゼゼン,Zezen,1
chevalier,シュヴァリエ,Chevallier,0
machado,マシャド,Machado,1
vorte,ヴォルテ,Vu~orute,0
renee,レ,Le,0
cadenheadcaolila,ケイデンヘッドカリラ,Kay den head Caol Ila,0
achkarren,アッカーレン,Akkaren,0
loin,ソーヴィニヨン,Sauvignon,0
liquorvino,ヴィーノ,Vino,0
cru,ルル,Lulu,0
vinifie,ヴィニフィレ,Vu~inifire,0
dietro,ディエトロ,Dietoro,0
rosato,ロザート,Rozato,0
confuro,コンフュロン,Konfu~yuron,0
eva,エヴァ,Eva,1
chila,キーラ,Keira,0
vivio,ヴィヴィオ,Vivio,1
palon,パロン,Paron,0
cuvee,ブヴェ,Bevaix,0
naigeon,ネジョン,Nejon,0
prieure,プルーレ,Purure,0
requena,レケーナ,Requena,1
dattoma,ダットーマ,Dattoma,1
fideria,フィデリア,Fideria,1
verpaille,ヴィレ,Ville,0
paul,マル,Maru,0
chevaliere,レ,Le,0
gavarini,ガヴァリーニ,Gavu~arini,0
pere,ディリジェレ,Dirijere,0
gurgo,グルゴ,Gurugo,0
alain,ジュリアン,Julian,0
saffredi,サッフレディ,Saffuredi,0
siurana,シウラーナ,Shiurana,0
cono,ピノ,Pino,0
carnivale,カルニヴァーレ,Karunivu~are,0
sicilia,マッカリ,Maccari,0
imai,イマイ,Imai,1
dama,ダマ,Damas,0
duarte,デュアルテ,Duarte,1
antinoo,アンティノー,Ante no,0
macherelles,レ,Le,0
semillon,メロン,Melon,0
invivo,インヴィーヴォ,In'vu~ivu~o,0
virginie,ヴィンテージ,Vintage,0
lozano,ロサーノ,Lozano,1
nuevo,ヌエヴォ,Nuevo,1
terranera,テッラネーラ,Terranera,1
arboreus,アルボレウス,Aruboreusu,0
tempora,ポーラ,Paula,0
valdespino,バルデスピノ,Barudesupino,0
gigli,ジーリ,Gigli,1
wairau,ラウ,Lau,0
idoia,イドイア,Idoia,1
berti,ベルティ,Berti,1
didi,ディディ,Diddy,0
chilesanta,サンタ,Santa,0
magali,マガリ,Magali,1
pinot,イートン,Eaton,0
prima,プリマ,Prima,1
rovelli,ロヴェッリ,Rovu~erri,0
posta,ポスタ,Posta,1
henri,ヘンリー,Henry,0
alte,アルテ,Arte,0
pettirosso,ペッティロッソ,Pettirosso,1
tempranillo,テンプラニーロ,Tempura Niro,0
catarratto,カタッラット,Catarratto,1
californa,カリフォルニア,California,0
meseguera,メセゲラ,Mesegera,0
glenelgin,エルギン,Elgin,0
yamada,ヤマダ,Yamada,1
aurum,ラム,Lamb,0
teresa,サンタテレサ,Santa Teresa,0
montepulciano,ディモンテプルチアーノ,Di Montepulciano,0
larocca,ラロッカ,Rocker,0
mitolo,ロ,Russia,0
romita,ロミタ,Lomita,0
iniesta,イニエスタ,Iniesta,1
terrazas,テラザス,Terrazas,1
crena,クレナ,Crenna,0
sancerre,レ,Le,0
minnamoro,ミッナモーロ,Minnamoro,1
grasses,グラッセ,Grasset,0
casca,カシュカ,Kashuka,0
oscuro,オスキュロ,Osukyuro,0
tarocco,タロッコ,Tarokko,0
montrose,ロゼ,Rose,0
traverese,トラヴェルセ,Toravu~eruse,0
manzanilla,マンサニーリャ,Mansanirya,0
miranda,ミランダ,Miranda,1
vinum,ビヌム,Binumu,0
karma,カルマ,Karma,1
lavei,ラヴェイ,Ravu~ei,0
orhola,オルオーラ,Oruora,0
girotondo,ジロトンド,Jirotondo,0
tinto,トリビオティント,To Livio Tinto,0
fille,ニレ,Elm,0
giro,ジロ,Gillot,0
christian,デザイン,Design,0
pentopia,ペントピア,Pentopia,1
nebbio,ネッビオ,Nebbio,1
ilia,サンイリヤ,San'iriya,0
anna,アンナ,Anna,1
vinessens,ヴィネッセンス,Vu~inessensu,0
propiedad,プロピエダッド,Puropiedaddo,0
blissa,ブリッサ,Brisa,0
peche,シェ,Chez,0
tai,タイ,Thailand,0
santo,ヴィンサント,Vin Santo,0
triskele,トリスケレ,Triskele,1
culmen,クルメン,Kurumen,0
auslese,ベーレンアウスレーゼ,Beerenauslese,0
nostrano,ノストラーノ,Nosutorano,0
di,ボディ,Body,0
riki,リキ,Riki,1
zecca,ゼッカ,Zecca,1
rouge,ロジェ,Roger,0
virecresse,クレッセ,Clesse,0
nomine,ミネ,Mine,0
garten,テン,Ten,0
livet,グレンリヴェット,Glenlivet,0
filli,フィッリ,Firri,0
minutolo,ミヌートロ,Minutoro,0
ronan,ナン,Nan,0
vignamato,アマト,Amato,0
gago,ガゴ,Gago,1
sorpresa,ソルプレーザ,Sorupureza,0
ventoux,ヴァントゥ,Ventoux,1
tenpe,ペ,Bae,0
mondot,シャトーモンド,Chateau Monde,0
lucia,ルチア,Lucia,1
cana,カナ,Cana,1
brunnen,クローテンブルネン,Kloten Bull nen,0
mullerthurgau,ミュラートゥルガウ,Muller Thurgau,0
eremo,エレモ,Eremo,1
sommerhausen,ゾンマーハウゼン,Sommerhausen,1
awatere,テレ,Tele,0
borogogno,ボルゴーニョ,Borugonyo,0
vue,キュヴェ,Cuvee,0
lune,ルネ,Rene,0
albina,アルビーナ,Arubina,0
perignon,シャンパンドンペリニョン,Champagne Dom Perignon Avignon,0
neusiedlersee,トロッケンベーレンアウスレーゼ,Trockenbeerenauslese,0
perilliere,ペリリエール,Peririeru,0
ravera,ラヴェラ,Ravu~era,0
tangra,タングラ,Tangura,0
hugo,ウゴー,Ugo,0
vini,ヴィーニ,Vini,1
spicca,スピッカ,Supikka,0
zagra,ザグラ,Zagra,1
branda,ブランダ,Blanda,0
rocbere,レ,Le,0
pizarra,ピサーラ,Pisara,0
ssico,シコ,Chico,0
nori,ノリ,Nori,1
libron,コロン,Colon,0
sonoro,ソノーロ,Sonoro,1
prestige,ステージ,Stage,0
barvera,バルベーラ,Barbera,0
manferrari,マンフェッラーリ,Man Ferrari,0
latto,ラット,Rat,0
wine,ペネ,Penetrometer,0
dautunno,ダウトゥンノ,Dauto~un'no,0
uiduzu,ウルドゥズ,Urudo~uzu,0
goti,ゴーティ,Gauty,0
asprinio,アスプリニオ,Asupurinio,0
mie,ジェレミ,Jeremie,0
portico,ポルティコ,Portico,1
bartimeo,バルティメオ,Barutimeo,0
banino,バニーノ,Banino,1
futodama,フトダマ,Futodama,1
echezots,ゼシェゾー,Zeshezo,0
azan,アザン,Azan,1
farron,ファロン,Fallon,0
epu,エプ,Epstein,0
barvera,ベラ,Bella,0
faivele,フェヴレ,Fevure,0
corti,コルティ,Corti,1
lestrile,レストリーレ,Resutorire,0
nostro,ノストロ,Nostro,1
belcore,ベルコーレ,Belcore,1
casino,カジノ,Casino,1
nagyrede,ナジレーデ,Najirede,0
pahi,パヒ,Pa arsenate,0
savia,サヴィア,Savu~ia,0
macul,マクール,Makuru,0
custoza,クストーザ,Kusutoza,0
savia,サヴァイ,Savu~ai,0
mirine,ミリネ,Mirine,1
salaparuta,サラパルータ,Salaparuta,1
grao,グラオ,Gurao,0
vigneti,ヴィンテージ,Vintage,0
damalfi,ダマルフィ,Damarufi,0
flapi,フラーピ,Furapi,0
ayama,アヤマ,FALSE,0
doolcetto,ドルチェット,Dolcetto,0
grivo,グリヴォ,Gurivu~o,0
labeille,ジュヴィレ,Juvu~ire,0
carbonaione,カルボナイオーネ,Calvo Nye Ohnet,0
nature,ナトゥーレ,Nato~ure,0
valbruna,ヴァルブルーナ,Val Bruna,0
gioivane,ジョーヴァネ,Jovu~ane,0
katinka,カティンカ,Katinka,1
soda,ソーダ,Soda,1
tonda,トンダ,Terrible,0
des,オルテッセ,Orutesse,0
etna,キアンタ,Kianta,0
bugia,ブジーア,Bujia,0
sirmian,シルミアン,Shirumian,0
gato,ガト,Gath,0
langelica,ランジェリカ,Ranjerika,0
fontevecchia,フォンテベッキア,Fonte Vecchia,0
villero,ヴィッレーロ,Vu~irrero,0
barda,バルダ,Varda,0
yoichi,ヨイチ,Yoichi,1
pisciotto,ピショット,Pishotto,0
hamilton,ハミルトン,Hamilton,1
gigondasu,ジゴンダス,Gigondas,0
misobolo,ミソボロ,Misoboro,0
campane,カンパーネ,Campane,1
anada,アニャーダ,Anyada,0
vittoria,ヴィットーリア,Vittoria,1
mare,マレ,Marais,0
laietta,ライエッタ,Raietta,0
teuto,テウト,Teuto,1
soleya,ソレヤ,Stray arrow,0
tricot,マルコット,Marcotte,0
marta,マルタ,Malta,0
latour,ボトル,Bottle,0
lolivier,ロリヴィエ,Rorivu~ie,0
paul,ダル,Dal,0
joven,ホベン,Hoben,0
silo,シロ,Shiloh,0
ovello,オヴェッロ,Ovu~erro,0
suntoryyamazakibourbonbarrel,バーボンバレル,Bourbon barrel,0
aglianico,アリアニコ,Arianiko,0
arborina,アルボリーナ,Aruborina,0
granddad,オールドグランダッド,Old Grand Dad,0
dall,ダッローラ,Darrora,0
javiera,ハヴィエラ,Havu~iera,0
monteriva,モンテリーヴァ,Monte Riva,0
geppetto,ジェペット,Geppetto,1
elana,エレナ,Elena,0
vallon,ヴァロン,Vallon,1
cru,セギュール,Segur,0
cicilio,チチリオ,Chichirio,0
bolgheri,ボルゲリ,Bolgheri,1
lilliano,リリアーノ,Ririano,0
cannubi,カンヌービ,Kan'nubi,0
danigiana,ダミジャーナ,Damijana,0
collignon,コリニョン,Korinyon,0
zaccagnini,ザッカニーニ,Zakkanini,0
olivier,ヴィレ,Ville,0
astorolabe,アストロラーベ,Astrolabe,0
rouge,クレルジェ,Kureruje,0
corderie,コルデリエ,Corderie,1
strabismo,ストラビスモ,Sutorabisumo,0
caredonia,カレドニア,Caledonia,0
klickitat,クリキタット,Kurikitatto,0
barbameto,バルバメト,Barubameto,0
caterina,カテリーナ,Katerina,0
prieure,プリュレ,Puryure,0
arena,アレナ,Alena,0
yecla,イエクラ,Yecla,1
faggeto,ファッジェート,Faggeto,1
calatrava,ラバ,Mule,0
paul,パラレル,Parallel,0
dalessandro,ダレッサンドロ,D'Alessandro,0
cru,テール,Tail,0
